"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"Liver_WT_DD_CT0_A"	"Liver_WT_DD_CT0_B"	"Liver_WT_DD_CT0_C"	"Liver_WT_DD_CT0_D"	"Liver_WT_DD_CT4_A"	"Liver_WT_DD_CT4_B"	"Liver_WT_DD_CT4_C"	"Liver_WT_DD_CT4_D"	"Liver_WT_DD_CT8_A"	"Liver_WT_DD_CT8_B"	"Liver_WT_DD_CT8_C"	"Liver_WT_DD_CT8_D"	"Liver_WT_DD_CT12_A"	"Liver_WT_DD_CT12_B"	"Liver_WT_DD_CT12_C"	"Liver_WT_DD_CT12_D"	"Liver_WT_DD_CT16_A"	"Liver_WT_DD_CT16_B"	"Liver_WT_DD_CT16_C"	"Liver_WT_DD_CT16_D"	"Liver_WT_DD_CT20_A"	"Liver_WT_DD_CT20_B"	"Liver_WT_DD_CT20_C"	"Liver_WT_DD_CT20_D"	"Liver_WT_DD_CT24_A"	"Liver_WT_DD_CT24_B"	"Liver_WT_DD_CT24_C"	"Liver_WT_DD_CT24_D"	"Liver_WT_DD_CT28_A"	"Liver_WT_DD_CT28_B"	"Liver_WT_DD_CT28_C"	"Liver_WT_DD_CT28_D"	"Liver_WT_DD_CT32_A"	"Liver_WT_DD_CT32_B"	"Liver_WT_DD_CT32_C"	"Liver_WT_DD_CT32_D"	"Liver_WT_DD_CT36_A"	"Liver_WT_DD_CT36_B"	"Liver_WT_DD_CT36_C"	"Liver_WT_DD_CT36_D"	"Liver_WT_DD_CT40_A"	"Liver_WT_DD_CT40_B"	"Liver_WT_DD_CT40_C"	"Liver_WT_DD_CT40_D"	"Liver_WT_DD_CT44_A"	"Liver_WT_DD_CT44_B"	"Liver_WT_DD_CT44_C"	"Liver_WT_DD_CT44_D"	"DE_col"
NA	Myc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.717405567056969	2.92256892868195	-3.32485166933036	0.00126334832365512	0.00235252576992812	-2.44897161834212	DOWN	Rhythmic	0.0277916082474344	0.00895987370095755	24	14	0.40403444305833	0.829257477044734	7.17602734815174	3.21957950891339	2.34711426235883	2.80941710119555	2.02724960916082	4.52819508702444	3.71731630010399	2.57379468566168	3.0761934092942	2.41172709630433	1.65280182954738	2.40881117636893	3.3808080902345	5.52858264860403	5.8059759619538	5.30261762175377	6.0614288021836	2.1738164477733	4.54553743651358	4.04084475448831	2.30589074203033	4.35688586176324	4.31090007455808	2.47734344204881	2.32034142906502	1.88392624873105	2.35273464358519	2.90720379627755	2.38090806504624	3.57999100564076	3.56025907905677	2.79924740785241	4.39766031011453	3.277719343891	2.6020622435044	4.19569565940551	3.48844729300521	4.18009647104769	3.19684654904896	4.72336888089435	2.71497391393201	5.7517876780973	5.1992126103958	5.6463167791228	5.47386324537238	4.07320450827587	3.19750001414123	2.24420835208012	4.76133257753298	DE
NA	Ddhd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.716488325442164	4.16412896828266	8.92401194366642	3.61797884667287e-14	2.5860860661447e-13	21.3388823550041	UP	Rhythmic	9.3616064516084e-06	7.03872079781265e-07	24	14	0.515448386501917	0.5845147441861	7.10164749432433	2.71483878842688	3.40903153708454	3.08903432388238	2.9633463020719	3.29347448586223	3.62834987855	3.73032198620071	3.60653517574129	3.96091355078334	4.05185755058192	4.31763332528988	4.28246871660302	4.22371537875318	3.91602187008435	4.23551352211569	3.17744430789893	4.24401187531536	3.76777328444509	4.13798563597888	3.75774155877617	3.27914812100035	3.99934952855708	2.90549090408286	3.52089611943529	2.67674537133139	3.21522677356362	2.57367328603291	3.03244715759102	3.49818023495277	3.78664061179572	3.5175796534049	3.56123240036474	4.13575371712871	4.61268022410122	4.20367157273893	3.70331374490449	3.98651056631251	4.09044844244287	4.29968073377346	4.34508213445151	4.48287888512308	3.75930932707819	4.10165607367001	4.17388979666162	3.85714173655149	4.15456963501994	4.06302190952072	2.09220568203558	DE
NA	Eif4ebp3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.704332807446112	6.38684861014339	-6.25129560484025	1.19189289579055e-08	4.33483659964027e-08	8.75121183720955	DOWN	Rhythmic	3.42676164695967e-09	7.37828932621138e-11	24	18	0.789729985022655	0.918556952195113	97.1183245569818	7.00050129042169	6.50886972874222	7.73092307299955	7.47073470864883	7.01622433199757	6.81377719505584	6.69565726138417	7.32311810420895	7.02272045206606	7.047583794131	6.91085441615557	7.15394946373185	7.68485880994487	7.76519970982429	7.50229229168393	7.97015779108833	8.61250693083745	8.79860849725712	7.8908787080556	8.90267718227121	8.39976217090125	7.80690250128953	7.9322817670705	9.76788040321455	7.28695999418381	6.56733986713799	6.98879609837213	7.15264327033219	6.28716153916244	6.2751059411121	5.76377520413344	6.03795034746172	7.04398697139378	6.3701600804231	6.48019086755501	7.20999263774434	7.52702511548709	7.91023897977044	7.90761481531458	7.35256581039278	7.4860263997458	7.72286185758129	8.53828757335439	8.63930907708061	7.52316025148377	8.91019427658824	6.8913623545213	7.74429797961213	DE
NA	Slc19a1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.695218456872407	3.30230309433534	8.13271692407013	1.6998962715578e-12	9.97540480978344e-12	17.5117210319691	UP	Rhythmic	1.52407071469209e-05	1.24593000279952e-06	24	14	0.619852461200634	0.628711842400855	4.40978153472337	3.57477940380471	3.74436111783008	3.22826693939789	3.6340217662861	3.83897039260761	3.15512850915338	3.91197739528978	3.07490553494566	3.56634180475577	4.05514238378127	4.13242523371719	4.35687092812607	4.51642930114753	4.48637190065641	4.5832361862039	4.58248692549676	4.38850889143303	4.55879863069495	4.31995059808225	4.45138316110499	3.3189924838849	4.31170689053555	2.45457906309902	3.5136061006916	3.04030550030366	3.68849856261408	3.71053600463202	3.86086304320515	2.48172777297697	3.23505285919643	3.94128591119073	4.11640716739316	4.57854202815782	3.55402387834827	3.57945854158621	3.4063603915692	4.92623732771783	4.54093963534	4.54516042271081	4.2415645669599	4.15436468848924	4.03334706050682	3.67563252662197	4.43439644396172	3.03035137756051	3.61955289802052	3.3791815788989	3.20564777360167	DE
NA	Cish	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.687465601832271	5.39997168275556	-3.0030566052396	0.00342615094665112	0.00594646702071643	-3.37656261052111	DOWN	Rhythmic	0.00612376899584329	0.00145108999348825	24	12	0.539712468030077	0.948269500393705	46.6746123024158	4.24384998246799	2.70165017559731	1.77348233713757	2.6970563947418	5.27402543216791	5.9310653343123	4.77458044900643	3.66461289964747	6.10119818678542	5.68463192357834	4.45645711660916	5.02214007477903	5.17567992230965	5.41074470337083	5.38079213841463	6.18734804934941	2.62099765214017	5.00884024128484	4.86280995535868	2.51463866939987	5.42862333533579	4.93039341329561	2.22837444332527	2.25339631937803	3.36588262922502	2.62147305359896	1.27172154009159	3.6095822757651	4.43289265298597	5.42160699285487	2.42196068537487	4.80498324926469	4.67673657948818	1.86306176981599	5.89808050122506	5.52996422036351	5.29116455369738	4.66930103605582	5.83868899878727	4.59042881773707	5.94272941431567	5.24175602612097	5.24883377939503	4.63055817944102	5.21745159377769	1.53400341962771	2.0732671436739	5.17663555348736	DE
NA	Fam149a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.679233645101443	2.30700548448915	6.99102410640359	3.94673825257011e-10	1.72334950847518e-09	12.1132938425691	UP	Rhythmic	0.000457495419965878	6.64250690359207e-05	24	0	0.431566388210075	0.587519153162713	1.93921174924235	1.24326473762459	1.32741545570009	0.700608883360491	0.934746172986731	1.03913229945182	0.57583112120202	1.46870943205572	1.19207580518946	-0.661421748800646	0.796152009556253	0.578705719961411	0.42880526018076	0.512560956923193	-0.177878413844247	-0.0415556552668093	-0.0747202980392485	0.836486497414187	0.914385318179781	1.30461708105583	-0.0666709547427715	0.396263583235512	1.47258455490649	1.32874086732638	0.462675255253409	1.48521323139138	0.784318334755702	1.00755481014276	1.1962265250539	0.206371113242136	0.444797551266851	1.17283002175792	0.0826536528618504	-0.186495778318913	0.116752110459773	-0.0893390329896228	0.866610327526954	0.4994011010185	0.809029964180358	-1.15189014739708	0.135815570088174	0.451074596099475	0.849808450198056	-0.173067520495587	0.720033645347361	0.216918982416001	0.995575421577183	1.10566105540141	1.69678997154557	DE
NA	Rfxank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.662564062970158	2.84192706179724	-7.53991801758271	2.9397948954873e-11	1.48675665851993e-10	14.684030870683	DOWN	Rhythmic	1.96256552349057e-07	8.22537536615506e-09	24	0	0.855399051037099	0.695070807256202	5.58232302200113	4.04889675835171	3.47095710299684	3.25224340196258	3.16426539862208	2.48175350085294	3.12927418707319	3.39604182164804	2.94681053629315	2.56831915544198	2.86732511451452	1.82739597517301	1.58517639627728	2.0169287711551	1.6117103105755	1.88231214960346	1.95454845940434	1.85001853430157	2.75792915076927	2.16790374620124	1.73047103920853	3.45805142733339	2.5228022734322	2.58777088835992	2.78096037128194	3.3395212084393	3.08689251531026	2.50610191293666	3.73197560578883	2.64105260988726	3.42829218375183	2.78290173282389	2.74167041950715	1.98680434592813	1.91445569938517	2.15750923566016	1.76954311064261	1.84392782841695	2.14980507463576	2.2505216280113	2.29839353007199	1.98251510230476	2.44417679342476	2.02166405852093	2.38965105351998	2.76302385976539	2.25664457324395	3.40489549276286	3.42273571935834	DE
NA	Tcp11l2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.659237539774348	4.12830833760294	6.81531803243115	8.96333725557486e-10	3.77313051716033e-09	11.3027626887897	UP	Rhythmic	3.12016908104592e-08	9.30482201486348e-10	24	6	0.532218649252588	0.679315126663881	8.55795265415055	4.24683370121847	4.07356250416665	3.9547052708084	3.47656469418827	4.55360785127774	4.61679604528245	4.70403088184665	4.66938828886284	3.93094437141619	3.6239452561	4.18197344258661	4.30091560192159	3.72492601111366	3.29926166982601	3.37743031569512	3.41200072704519	3.13227396338495	2.57097634212728	3.61604547247331	3.71624518035988	2.67500091843295	3.45735626792925	3.5094591719357	3.28825793471297	4.02013202226334	3.72638205391213	3.98456926246588	3.19861815619691	4.71163874393743	5.30467225102938	4.63619408663705	4.52324224051234	4.12701484120337	4.59776460086768	3.75969599113488	4.74948890568139	3.67414776443172	4.27741531676117	3.26836710101999	3.19254815462599	3.40024471619989	3.10057347198404	2.89505303572304	2.89348273437792	3.96728949543541	4.49647580043763	3.77137704497311	3.17368340285575	DE
NA	Cxadr	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.653166052701489	5.26187200426205	9.61488633487679	1.23291188029796e-15	1.0406063829337e-14	24.7037962385328	UP	Rhythmic	1.52407071469209e-05	1.24593000279952e-06	24	0	0.534973305190785	0.590709015682267	15.0971210045827	4.94471518601129	4.94021749906733	4.86549900357521	5.24117246391833	5.10167033441157	4.86609675049568	5.26466478533213	5.41184080935535	4.7631850092471	3.66619064760554	4.16690614350307	4.3588236015601	4.00302115660479	4.07240702394439	4.21586549740615	4.64736614461602	4.75930246336074	4.93823154409331	5.2215521823296	4.50809828162376	5.49250429536167	5.5438402746441	5.58622690902705	5.46836241071823	4.8292720575396	4.78930934503732	5.31346901169737	5.35952551493297	5.0869750291495	5.161351153488	5.40201094920377	5.22025905857159	4.76806951747497	4.58161377762922	4.6804271080758	4.81355847324475	3.7774938229959	4.3888142768684	4.17936404621085	3.84428852061372	4.99744667668565	5.14709894606812	5.17799579126241	5.28601856806004	5.09848785567726	5.21211695168514	5.59611141591305	5.26705288192845	DE
NA	Lipg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.647439568246872	3.10354289375263	-5.97517499759919	4.10725017387442e-08	1.40549518361306e-07	7.53463013698882	DOWN	Rhythmic	7.62875467041247e-06	5.57773081832115e-07	24	12	0.832691120381419	0.859731948721665	8.97733592094603	1.44762306695817	2.39263374822851	2.00038772141017	1.85470720147851	2.27855815279648	1.55627471083901	1.73100841075138	2.44451123954439	2.6717165786422	3.3637981039361	3.48269714521314	3.77164759888952	3.31057246163424	3.03231027718956	3.64493164466452	3.56509414110822	2.97930039204133	2.48317441169165	2.44534409934033	3.59054139315873	1.4760330748294	2.51169706255294	2.48754870092034	2.1174469158217	2.04435762682132	3.08743805849451	2.76998349858942	2.42914249950901	1.1639726598851	1.21941521954178	3.1039996410862	2.6373238101393	3.5332526479972	3.59955565241943	4.20644394208278	2.94891732446453	3.06643093067533	2.78084184399639	3.68004851755122	4.68370436544281	2.83469195142544	2.82620157299426	3.14874764728693	3.08580357147688	1.89556636153148	1.73543068167131	2.71364588115219	1.30242531558075	DE
NA	Mt1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.639659907337829	7.51124106135715	2.32320483963179	0.0223289495184509	0.03376753030955	-5.0724814478789	UP	Rhythmic	0.000224682154699579	2.84830227201193e-05	24	12	1.13734581209805	1.05674609103498	147.000822548329	8.44115567614549	10.7681447070836	8.51488084796468	8.84898807881018	8.45989716246149	11.1078331584312	8.01431221344508	9.21962702723895	9.25798336817317	11.6405137547168	10.0496055487228	11.1908972728406	11.4460250831913	10.6675864949711	10.6115058274628	9.71587433228778	10.0281342146037	9.10330465604524	9.16805410855019	12.2395142040106	8.27769687466223	7.9615033508221	8.42512181395613	7.816204139771	8.84882404889963	8.36285404458886	8.90791223638789	7.82633183887759	8.52384860417001	8.0789051344538	8.32674423677414	7.74625897174502	10.2815795594137	10.7504873619877	11.2572750996853	10.7890996572844	10.4620965518142	11.3800149485966	10.8460614793515	11.1501261544192	9.7226850105337	9.47042372744943	9.07714915674219	9.44777824954273	9.80185044456493	10.7670045775598	8.89093298839062	8.10654134179254	DE
NA	Chordc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.630903982318691	3.11171910578699	6.97281048860326	4.298187312028e-10	1.87022829684184e-09	12.0289672304799	UP	Rhythmic	2.45910880368857e-06	1.48367646877698e-07	24	18	0.531653564705139	0.676571782237757	4.10028848007436	2.49119829451739	2.2004177843953	1.91400446829716	2.52629241160338	1.56553813906168	1.79037210252741	1.72972334911138	2.21930937604318	1.41154415714136	2.10907409179846	2.94005838761815	1.79187772458628	3.02250975688165	1.96849084711036	2.33442996157822	2.4814195200983	2.73483186940579	2.86094577348847	3.42665288619211	2.85432274087439	2.88364063791912	2.89134031370452	2.4858471941625	3.05905418908477	0.530154162456203	1.90033311741713	2.68666748161535	2.53562765408418	2.30081071438497	1.64713283387172	2.1762039584774	1.90469508260389	2.25587030895366	2.00339261343752	2.39647216950022	1.50288669350427	2.04724112226803	2.26940666831552	2.06587945468419	1.9846884796545	2.91068200904628	3.46273303915696	4.22395940197745	3.66962102300266	3.04752953478801	3.04898252534919	2.82594383143593	3.6342660459657	DE
NA	Slc7a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.619283364524391	7.58073471722972	-7.10079255528428	2.35725391970891e-10	1.05258356260524e-09	12.6229407713705	DOWN	Rhythmic	3.53311420256648e-08	1.08210521345157e-09	24	10	0.577354398438827	0.878892728558998	206.556955181749	8.5480624602754	9.13061191897981	9.60114430506085	9.13345575558727	9.39394201414708	9.61815205060583	9.61144733933943	9.63997441494582	9.74988063428884	9.61044780889348	10.1466997322433	10.0449090241895	10.6041753672	10.0806657625728	9.95447672324989	9.98318551033278	9.65472303422078	8.47802246385882	9.29078059543274	9.00596651997327	9.25256272881087	8.72764781401939	8.74743239446425	8.70922939497644	8.97163616129076	8.60026547951304	8.34829721607531	8.54611646468584	8.85208959804063	9.14120840683479	9.25271350003587	9.26036800305167	9.89173553081031	9.92329762822226	9.79989137563976	10.7561944207443	10.5072710889958	10.8447480455077	9.77273010388261	9.653137395531	8.44136703741787	8.31458707134681	8.75733422839211	8.60539398958337	8.22360095329582	8.70383819268587	8.29698158644172	8.46972467550266	DE
NA	Mcm10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.607676622269987	6.4950209960862	-8.16052026598458	1.48587771528898e-12	8.77880813420736e-12	17.645349682891	DOWN	Rhythmic	2.66931295641097e-09	5.28637683940918e-11	24	12	0.519727049251626	0.7064280224751	72.4014806792828	5.60840703368267	4.99060074598056	5.61361873910271	5.07434793196009	5.76261522161928	5.79649348092659	5.87137549622596	5.61840473918722	6.3692872093868	6.3507725259243	6.76735642270267	6.47730467182568	6.59128182303012	6.13406230960924	6.618010552343	6.46172704900856	5.70010461620392	5.49255645757986	6.16005143472043	5.44963093932288	5.80951607507642	5.38096920272975	5.13440537010783	5.56893088760411	5.69813169804445	5.32256278216806	5.24768794164768	5.15711438594902	5.75673591251872	5.50818836091159	5.90275628894702	5.99746928196539	6.77695860414227	6.26253626603931	6.70639807813097	6.90978281042794	6.63008854545036	6.71656378817456	6.34033720575182	6.44514557614263	5.86469532769224	5.88848451648542	6.17123758517784	5.80413936445318	5.24965557109424	5.72509230123986	5.00683852089317	5.78931664750039	DE
NA	Arntl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.601559388316396	2.93475757300573	-6.21940076650267	1.37648445123731e-08	4.97907849187673e-08	8.60949738305217	DOWN	Rhythmic	8.89595939106998e-19	2.04858017065515e-22	24	0	1.37375083511911	2.0048559139562	27.9926940280041	4.06636712051543	4.33448848560665	4.58172247897995	4.72420075895558	3.71109896298311	3.56032298887629	3.91937464141746	3.87920788661147	1.60968813276388	1.77094465544229	1.14193407423751	0.98088394026558	0.0834542567603941	0.798158845519702	-0.166634192026917	0.91603561120158	2.37345932780721	2.84733831990185	2.37101176297038	2.31716800635536	4.1431754282801	3.97000601410384	4.20726294284485	3.88787100367692	4.04297760855892	4.20969565602126	4.40300124373672	4.3417687091958	3.68600207631772	3.87477736291981	3.23841318344098	3.92483683025899	1.17155476045167	0.0732398994449295	0.546804367772871	1.6934313789443	0.679739345756226	1.08928250157532	0.580310003385145	0.756329808625484	2.42467199062991	2.77023238895644	2.55083414750772	2.86647204009816	3.51896332903661	4.21459534302334	4.00145590360464	3.81917169309235	DE
NA	Pnldc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.595661245757401	2.25247824172462	4.71375698461667	8.43146277207667e-06	2.14742680866527e-05	2.3363060631606	UP	Rhythmic	2.73834087349305e-05	2.42462191331739e-06	24	10	0.431094533477314	0.785685394522781	2.92873438060371	0.66350405984278	1.63879312424384	1.47918373896963	1.68841129718044	2.06732466022084	1.63299623159394	1.29839404573524	2.40255479474635	1.82292222238063	2.70502490361058	3.16144624583717	3.1021050050282	2.71275745961153	1.24581227978548	1.44905300332045	2.50764879404569	1.61543729619311	1.50661357367413	1.01285053843353	2.22009549778978	1.21326248647211	2.13264434237213	1.16476337789691	0.759201459555615	1.68238424019879	1.45049719234126	1.24969739496075	1.56612935175653	1.98426249785763	1.89495908696185	2.70194314903266	2.34990164522418	3.09586993707609	2.88665217044862	3.66296397223602	1.5683510801702	2.53430256933372	1.29500368633707	2.70642160306691	3.01907020247528	1.68329126051143	1.70306864018866	0.896910797354607	1.86790623266864	0.799244309124829	1.30107311570006	2.05218364612599	0.519709728366539	DE
NA	Nmrk1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.593070674375301	4.32020120619715	10.0474814111794	1.48664963409445e-16	1.43313597637876e-15	26.8124322702963	UP	Rhythmic	3.93965175642002e-10	5.48874913675098e-12	24	16	0.591960970061452	0.826420702949568	12.6287043690919	3.59990460778241	3.34774557652441	2.64784204620587	3.26324138185853	2.45773321790153	2.70148502565759	2.9567000584607	2.94527260438867	3.03810195664255	3.18916129899568	3.47655069782408	3.96536753513604	4.23820444356159	4.02632053125212	4.38609409511271	4.481329759281	3.85978792981756	4.34866213165418	4.20785802502181	3.76594628200979	3.48546656068745	3.71106349879836	3.90490218946145	3.56818838672999	2.63632545621981	2.56865633889883	2.67797039448899	3.1379355353972	2.72237810582494	2.68100925253061	2.09578879732831	2.74040879085347	3.36966900463939	3.54279369439254	3.1259737251911	3.58698382569506	3.90381060650877	4.7192779791431	4.40684511210223	4.42917808483865	4.60367036827355	4.41673571072736	4.24576618114845	3.8051541096542	3.97044325048064	3.71304240127375	3.36528798820073	3.97169478962342	DE
NA	Pnrc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.592227044678254	7.11428016614623	-9.0278762905531	2.17800567929711e-14	1.58957809451222e-13	21.8439551536469	DOWN	Rhythmic	2.90171846915257e-14	7.68445881295442e-17	24	0	1.09932442542896	0.929412935182546	153.820474894957	8.62513372428906	8.73671262757261	8.47962526404134	8.56114675166982	7.77386585135507	7.48744141423578	8.32843111664403	8.17315297332655	6.55066780396577	6.62936113001085	6.39385624472035	6.94537187689957	6.90232522170827	6.34825103920216	6.55371594427078	6.53801704358534	7.29851116889567	7.09672130906149	6.89778991377705	7.58776250927407	8.1012475476741	7.42818711870407	8.20197871496006	8.26832932986943	8.42514667276408	8.32612539705276	8.49098152834795	8.25716026655433	7.94635501731671	8.01422552977371	8.13294244143376	7.45450028641236	7.07032777867108	7.12695492610654	6.5752317760566	7.05198881771441	6.85845387089232	7.1009016141312	6.90503175270606	7.04028457515358	7.04235358216173	7.31873505329831	7.03817016940884	7.20469083995406	8.23442510241045	8.55358964497855	8.44744556263315	8.098798898736	DE
NA	Ppl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.589609592515232	3.17848880508836	5.7822707019369	9.61950488927788e-08	3.13373593260984e-07	6.6993123234218	UP	Rhythmic	9.3616064516084e-06	7.03872079781265e-07	24	18	0.546229685230896	0.607833026951288	3.74310915755551	3.2410862846478	2.91248023090554	3.21956043173074	2.63652203178021	2.17067994289892	3.1752822214322	2.46873186429129	3.15617157668268	1.78378731185647	3.12628645927701	2.84024072085778	3.85453340607208	3.85800941783416	3.81501754230165	3.8789199373434	3.15771351624131	3.89099043969097	3.81385718033621	4.46758507009027	4.33177939497955	3.93395021580856	4.30306993851786	4.15091229708607	3.88103787204651	2.81239663441431	3.45594259146881	2.99120973141873	4.01065172286874	2.49906442907656	2.69175333524309	3.4137248275951	2.94755337392399	3.05846791907626	2.59593231247362	2.61670279879298	3.50225948455044	3.72274961447879	3.60987987406315	3.76081679101423	3.28223681237956	3.80355971362215	3.52249304816545	4.11603721117176	3.93384207499389	3.70877314937654	2.29156990549309	3.52249415773095	3.58706535275768	DE
NA	Hspa8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.588760937888028	9.53924603234287	11.5621696832139	9.580836426418e-20	1.41033159938034e-18	34.1448178587276	UP	Rhythmic	1.1954029573974e-11	7.70783714614331e-14	24	18	0.576779052901188	0.722430701574332	395.749733040317	8.7273591094193	8.29293996133772	8.53166254606819	8.67255510236566	8.48795313417968	8.50195597280505	8.75879148114473	8.7112961993773	8.63731440374366	8.84770886513913	8.9513002595718	8.86538797098147	9.1196833412886	9.05752446855284	9.26701415645274	9.20781901070751	10.2827809548113	10.3188969119081	9.95877718451344	10.1199214038554	9.642720469711	9.45300316284923	9.45487853320319	9.57801280446454	8.88839277995788	8.86146027270363	8.78271066743373	8.92179977773011	8.49162154688131	8.54614510596508	8.42054246256408	8.57298477130931	8.69556812408605	8.51988106856875	8.67868341750287	8.72658133243262	9.05466423647256	9.5136270331118	9.55346688264869	9.38487977161288	10.1577173691363	10.0504171610986	10.0657007456111	10.2114314837793	9.23746782153084	9.18695507878207	8.66719294914321	9.56579976795055	DE
NA	Wee1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	UP	Rhythmic	0.587299555725259	2.6529233489787	6.06819543492357	2.71384696688513e-08	9.43923144068775e-08	7.94182839645902	UP	Rhythmic	4.85050064476451e-13	1.45207848893353e-15	24	14	1.42507757116477	1.42644820149888	8.55908671251934	0.664990506838085	1.51803714237193	0.569033041166976	1.6061549164633	-0.53578831709587	1.0931976106739	0.622997256023833	1.13797493529735	2.84113711168725	2.11064589797091	3.07469826012243	3.49225371603288	3.72871640583428	3.84078559032241	3.70641194729384	3.71703885155705	3.54146786580505	3.62151894503823	3.52566646807805	3.28046574639865	2.88506467788841	2.3710017119438	1.84236313749062	2.39770699266522	0.672871750870739	1.7159924975881	1.42635901635927	1.31768286498762	1.5421591547723	1.01515204589527	2.0817438721595	2.57108787353943	2.72132700576128	2.80749510135481	3.06675910619727	2.01038273969161	3.821399305997	3.58728312760592	4.04644343977177	4.186248776378	3.29107722084163	3.41443385159982	3.79160004008189	3.74518643567867	2.8846174435372	2.22598210538519	2.75335325816264	2.83370480166658	DE
NA	Grk5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.58511861562939	1.46353215541682	-6.43085132973204	5.27294092304996e-09	2.01033766096088e-08	9.55443794466601	DOWN	Rhythmic	3.4367232026517e-12	1.74111480617933e-14	24	2	1.26902919437338	1.14299550187119	3.94349059806623	2.8349112326878	2.78818777485609	3.7566775755143	3.03238311295409	2.83866342088721	2.72938658279699	2.55902002076709	2.40724759262436	1.86337376116486	0.275848621322454	1.23178440493043	1.7003329799855	0.970269060628422	0.703358897957671	0.810866199873461	1.42570232187255	0.911750078906273	1.1649315123471	0.82235396452524	0.934708285066752	2.95189646008729	2.40345581641884	2.52574989665385	1.79617091899608	2.80178646866522	2.29847202606342	2.79102137972229	2.77742279845601	2.60482491988724	2.5464221490597	2.09996248376098	2.41314697093306	1.44888320286977	1.15201276474084	1.526352279052	1.12920556485542	0.63552529925292	0.346053706321329	1.0956388237519	0.708018830078653	1.10908481030795	1.74302642978366	0.824690922993195	1.18399219157911	1.46012153030649	1.83243072976749	1.39011874496939	1.84384326721891	DE
NA	Tsc22d3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	DOWN	Rhythmic	-0.583807526651556	6.07064063664879	-7.24837516812041	1.17496985626218e-10	5.49521443276091e-10	13.3118504985925	DOWN	Rhythmic	7.62875467041247e-06	5.57773081832115e-07	24	18	0.514416723279078	0.615336746577101	44.8051097266435	5.2461478719914	5.41246125270736	5.90313594789484	5.93400488832479	4.61524173220988	4.87112287014461	4.7360462000434	4.70473541959499	5.4083192923326	5.79585859043145	5.8273483369587	5.77178187363158	5.7388448417922	5.80457163348422	5.8085628293893	5.93766192511547	6.69974535524498	6.38586550538907	6.11214487387942	6.77893476739998	5.88682361715841	6.13995635948016	6.45893868027685	6.54051196045665	5.93867163061345	5.93950927359576	6.26016658639961	5.99898520900996	4.92573613977478	4.5835535821601	5.50410724811179	5.40274923263555	5.01109596632423	4.76788574641202	5.66315284836009	5.52576281970576	6.15774755407315	5.88653628289147	6.43327963800028	6.85834712340924	5.39669866568889	5.7156432748077	6.42110645386342	6.2395938631101	5.69148639738141	6.2287178569806	6.94746889773727	5.97918178984023	DE
